       3
(7e14.5)
     0.0000e+00     0.0000e+00      0  0  0.00
     361   1.00000  0.0000e+00
   2.60166e-04   2.74773e-04   2.78695e-04   2.70826e-04   2.51596e-04   2.21373e-04   1.82056e-04
   1.35466e-04   8.47211e-05   3.26029e-05  -1.72522e-05  -6.19862e-05  -9.84438e-05  -1.24736e-04
  -1.39187e-04  -1.41743e-04  -1.32851e-04  -1.14633e-04  -8.96367e-05  -6.17595e-05  -3.48567e-05
  -1.34575e-05  -1.30767e-06  -1.98456e-06  -1.75024e-05  -4.89784e-05  -9.54490e-05  -1.54731e-04
  -2.22563e-04  -2.93745e-04  -3.61627e-04  -4.19509e-04  -4.60387e-04  -4.78458e-04  -4.68938e-04
  -4.29439e-04  -3.59608e-04  -2.62137e-04  -1.42000e-04  -6.94742e-06   1.33755e-04   2.69346e-04
   3.89219e-04   4.83261e-04   5.43603e-04   5.64913e-04   5.45843e-04   4.88859e-04   4.01007e-04
   2.92971e-04   1.78954e-04   7.49095e-05  -2.36259e-06  -3.75407e-05  -1.80234e-05   6.37533e-05
   2.09405e-04   4.13009e-04   6.61208e-04   9.32948e-04   1.20105e-03   1.43349e-03   1.59638e-03
   1.65649e-03   1.58503e-03   1.36050e-03   9.72191e-04   4.22174e-04  -2.72702e-04  -1.08086e-03
  -1.95642e-03  -2.84189e-03  -3.67130e-03  -4.37520e-03  -4.88575e-03  -5.14293e-03  -5.09989e-03
  -4.72849e-03  -4.02288e-03  -3.00236e-03  -1.71149e-03  -2.18846e-04   1.38708e-03   3.00325e-03
   4.51979e-03   5.82804e-03   6.82967e-03   7.44484e-03   7.61974e-03   7.33167e-03   6.59221e-03
   5.44687e-03   3.97239e-03   2.27047e-03   4.59936e-04  -1.33351e-03  -2.98739e-03  -4.39287e-03
  -5.46307e-03  -6.13985e-03  -6.39711e-03  -6.24184e-03  -5.71158e-03  -4.86987e-03  -3.79920e-03
  -2.59325e-03  -1.34814e-03  -1.54729e-04   9.08551e-04   1.78070e-03   2.42165e-03   2.81317e-03
   2.95825e-03   2.87835e-03   2.60975e-03   2.19871e-03   1.69675e-03   1.15569e-03   6.23708e-04
   1.41817e-04  -2.58262e-04  -5.55576e-04  -7.40050e-04  -8.12101e-04  -7.81158e-04  -6.64026e-04
  -4.82545e-04  -2.61473e-04  -2.60440e-05   1.99940e-04   3.96024e-04   5.46265e-04   6.40222e-04
   6.73120e-04   6.45838e-04   5.64157e-04   4.37960e-04   2.79911e-04   1.04291e-04  -7.44293e-05
  -2.42627e-04  -3.88648e-04  -5.03415e-04  -5.81035e-04  -6.18859e-04  -6.17515e-04  -5.80451e-04
  -5.13511e-04  -4.24144e-04  -3.20765e-04  -2.11906e-04  -1.05639e-04  -8.91755e-06   7.27446e-05
   1.35606e-04   1.77701e-04   1.98856e-04   2.00430e-04   1.85117e-04   1.56540e-04   1.18945e-04
   7.67785e-05   3.43944e-05  -4.29840e-06  -3.60215e-05  -5.83583e-05  -6.98153e-05  -6.99136e-05
