       3
(7e14.5)
     0.0000e+00     0.0000e+00      0  0  0.00
     361   1.00000  0.0000e+00
   1.12052e-06   8.73978e-06   1.61446e-05   2.23735e-05   2.71959e-05   2.98323e-05   3.02831e-05
   2.81131e-05   2.36806e-05   1.69644e-05   8.69259e-06  -7.98513e-07  -1.05269e-05  -1.99738e-05
  -2.81196e-05  -3.45090e-05  -3.83363e-05  -3.94502e-05  -3.74627e-05  -3.26788e-05  -2.52101e-05
  -1.58231e-05  -5.05080e-06   6.03540e-06   1.67087e-05   2.58710e-05   3.29114e-05   3.70177e-05
   3.79849e-05   3.55255e-05   3.00061e-05   2.17363e-05   1.16245e-05   4.40357e-07  -1.06014e-05
  -2.05889e-05  -2.83752e-05  -3.33061e-05  -3.46907e-05  -3.24724e-05  -2.66706e-05  -1.79667e-05
  -7.09398e-06   4.66899e-06   1.61588e-05   2.59095e-05   3.28314e-05   3.58252e-05   3.44282e-05
   2.84017e-05   1.82923e-05   4.94235e-06  -1.00736e-05  -2.50380e-05  -3.77809e-05  -4.63485e-05
  -4.87757e-05  -4.37695e-05  -3.04827e-05  -9.12239e-06   1.93713e-05   5.28789e-05   8.85906e-05
   1.22770e-04   1.51427e-04   1.70270e-04   1.75504e-04   1.63872e-04   1.33452e-04   8.36378e-05
   1.57647e-05  -6.71290e-05  -1.59983e-04  -2.56280e-04  -3.48093e-04  -4.26973e-04  -4.84293e-04
  -5.12331e-04  -5.04716e-04  -4.57465e-04  -3.69264e-04  -2.42186e-04  -8.15466e-05   1.03911e-04
   3.02726e-04   5.01121e-04   6.84240e-04   8.36982e-04   9.45509e-04   9.98177e-04   9.86911e-04
   9.07813e-04   7.61991e-04   5.55503e-04   2.99388e-04   8.81246e-06  -2.97668e-04  -5.99613e-04
  -8.75923e-04  -1.10662e-03  -1.27413e-03  -1.36487e-03  -1.37018e-03  -1.28731e-03  -1.11962e-03
  -8.76743e-04  -5.73865e-04  -2.30944e-04   1.28850e-04   4.80642e-04   7.99935e-04   1.06435e-03
   1.25558e-03   1.36069e-03   1.37332e-03   1.29406e-03   1.13050e-03   8.96534e-04   6.11250e-04
   2.97223e-04  -2.12467e-05  -3.20309e-04  -5.78353e-04  -7.77887e-04  -9.06723e-04  -9.58976e-04
  -9.35192e-04  -8.42191e-04  -6.92075e-04  -5.01092e-04  -2.87911e-04  -7.20372e-05   1.28028e-04
