       3
(7e14.5)
     0.0000e+00     0.0000e+00      0  0  0.00
     361   1.00000  0.0000e+00
   1.85000e-03   2.11021e-03   2.34240e-03   2.54321e-03   2.70291e-03   2.81863e-03   2.88221e-03
   2.89268e-03   2.84480e-03   2.74068e-03   2.57883e-03   2.36494e-03   2.10120e-03   1.79634e-03
   1.45520e-03   1.08801e-03   7.00431e-04   3.02253e-04  -1.02074e-04  -5.04975e-04  -9.04577e-04
  -1.29632e-03  -1.68103e-03  -2.05653e-03  -2.42496e-03  -2.78449e-03  -3.13613e-03  -3.47565e-03
  -3.80026e-03  -4.10109e-03  -4.36996e-03  -4.59270e-03  -4.75634e-03  -4.84327e-03  -4.83880e-03
  -4.72614e-03  -4.49403e-03  -4.13205e-03  -3.63793e-03  -3.01267e-03  -2.26692e-03  -1.41541e-03
  -4.82099e-04   5.06384e-04   1.51689e-03   2.51708e-03   3.47251e-03   4.35414e-03   5.13557e-03
   5.79992e-03   6.33621e-03   6.74481e-03   7.03232e-03   7.21501e-03   7.31205e-03   7.34718e-03
   7.34082e-03   7.31084e-03   7.26479e-03   7.20128e-03   7.10381e-03   6.94427e-03   6.67968e-03
   6.25877e-03   5.62214e-03   4.71174e-03   3.47371e-03   1.86932e-03  -1.21479e-04  -2.49009e-03
  -5.19785e-03  -8.16980e-03  -1.12980e-02  -1.44409e-02  -1.74331e-02  -2.00909e-02  -2.22271e-02
  -2.36616e-02  -2.42383e-02  -2.38362e-02  -2.23850e-02  -1.98715e-02  -1.63486e-02  -1.19332e-02
  -6.80549e-03  -1.19698e-03   4.62053e-03   1.03550e-02   1.57113e-02   2.04143e-02   2.42260e-02
   2.69640e-02   2.85120e-02   2.88279e-02   2.79428e-02   2.59577e-02   2.30308e-02   1.93658e-02
   1.51924e-02   1.07521e-02   6.27799e-03   1.98314e-03  -1.95414e-03  -5.39626e-03  -8.25282e-03
  -1.04789e-02  -1.20742e-02  -1.30743e-02  -1.35451e-02  -1.35709e-02  -1.32466e-02  -1.26667e-02
  -1.19190e-02  -1.10769e-02  -1.01972e-02  -9.31642e-03  -8.45322e-03  -7.60880e-03  -6.77245e-03
  -5.92458e-03  -5.04345e-03  -4.10847e-03  -3.10603e-03  -2.03115e-03  -8.90755e-04   2.97393e-04
   1.50440e-03   2.69394e-03   3.82415e-03   4.85271e-03   5.73928e-03   6.45038e-03   6.96086e-03
   7.25710e-03   7.33666e-03   7.20931e-03   6.89463e-03   6.42120e-03   5.82293e-03   5.13731e-03
   4.40157e-03   3.65119e-03   2.91669e-03   2.22308e-03   1.58782e-03   1.02138e-03   5.26540e-04
   1.00039e-04  -2.67018e-04  -5.86712e-04  -8.73278e-04  -1.14048e-03  -1.40066e-03  -1.66261e-03
  -1.93135e-03  -2.20696e-03  -2.48532e-03  -2.75799e-03  -3.01371e-03  -3.23894e-03  -3.41979e-03
  -3.54272e-03  -3.59633e-03  -3.57188e-03  -3.46449e-03  -3.27317e-03  -3.00139e-03  -2.65643e-03
  -2.24933e-03  -1.79382e-03  -1.30572e-03  -8.01761e-04  -2.98866e-04   1.86996e-04   6.41374e-04
   1.05217e-03   1.40994e-03   1.70828e-03   1.94382e-03   2.11614e-03   2.22737e-03   2.28186e-03
