       3
(7e14.5)
     0.0000e+00     0.0000e+00      0  0  0.00
     361   1.00000  0.0000e+00
  -1.29835e-04  -1.36483e-04  -1.40830e-04  -1.40442e-04  -1.35323e-04  -1.23282e-04  -1.04671e-04
  -7.80393e-05  -4.45813e-05  -3.99742e-06   4.13752e-05   9.05651e-05   1.40165e-04   1.88243e-04
   2.30851e-04   2.65839e-04   2.89617e-04   3.00828e-04   2.97254e-04   2.79275e-04   2.46811e-04
   2.02479e-04   1.48490e-04   8.94640e-05   2.92459e-05  -2.65947e-05  -7.39726e-05  -1.08003e-04
  -1.26118e-04  -1.25828e-04  -1.07586e-04  -7.24304e-05  -2.44545e-05   3.17917e-05   8.92735e-05
   1.41321e-04   1.79976e-04   1.98960e-04   1.92200e-04   1.56678e-04   9.08555e-05  -2.86501e-06
  -1.20087e-04  -2.52559e-04  -3.90630e-04  -5.22036e-04  -6.34804e-04  -7.16511e-04  -7.57357e-04
  -7.49508e-04  -6.89909e-04  -5.79235e-04  -4.23986e-04  -2.34646e-04  -2.67709e-05   1.81782e-04
   3.70747e-04   5.20926e-04   6.14642e-04   6.39334e-04   5.87851e-04   4.61374e-04   2.68735e-04
   2.79379e-05  -2.36079e-04  -4.91679e-04  -7.04391e-04  -8.38659e-04  -8.62752e-04  -7.51113e-04
  -4.89161e-04  -7.49041e-05   4.77785e-04   1.13964e-03   1.86542e-03   2.59726e-03   3.26722e-03
   3.80342e-03   4.13488e-03   4.19931e-03   3.94848e-03   3.35541e-03   2.41802e-03   1.16329e-03
  -3.52979e-04  -2.04682e-03  -3.81136e-03  -5.52252e-03  -7.04880e-03  -8.26048e-03  -9.04152e-03
  -9.29920e-03  -8.97447e-03  -8.04829e-03  -6.54676e-03  -4.54101e-03  -2.14489e-03   4.92805e-04
   3.19789e-03   5.78467e-03   8.06979e-03   9.88812e-03   1.11060e-02   1.16338e-02   1.14331e-02
   1.05212e-02   8.96937e-03   6.89687e-03   4.46007e-03   1.83927e-03  -7.77668e-04  -3.21049e-03
  -5.30169e-03  -6.92759e-03  -8.00700e-03  -8.50444e-03  -8.43045e-03  -7.83697e-03  -6.81074e-03
  -5.46334e-03  -3.92097e-03  -2.31277e-03  -7.60773e-04   6.29755e-04   1.77676e-03   2.62635e-03
   3.15394e-03   3.36377e-03   3.28506e-03   2.96739e-03   2.47377e-03   1.87425e-03   1.23855e-03
   6.30446e-04   1.02427e-04  -3.07257e-04  -5.76706e-04  -6.99982e-04  -6.86089e-04  -5.55965e-04
  -3.39470e-04  -7.11838e-05   2.13040e-04   4.79903e-04   7.01148e-04   8.55928e-04   9.31619e-04
   9.24415e-04   8.38507e-04   6.85222e-04   4.81095e-04   2.46198e-04   1.78958e-06  -2.31454e-04
  -4.35509e-04  -5.96202e-04  -7.04412e-04  -7.56267e-04  -7.53254e-04  -7.01414e-04  -6.10567e-04
  -4.92893e-04  -3.61776e-04  -2.30329e-04  -1.10401e-04  -1.14858e-05   5.97684e-05   1.00031e-04
   1.09188e-04   9.02119e-05   4.85621e-05  -8.38599e-06  -7.22301e-05  -1.34306e-04  -1.86585e-04
  -2.22342e-04  -2.36764e-04  -2.27262e-04  -1.93637e-04  -1.37960e-04  -6.43148e-05   2.16430e-05
   1.13229e-04   2.03329e-04   2.85024e-04   3.52143e-04   3.99768e-04   4.24560e-04   4.25022e-04
   4.01526e-04   3.56301e-04   2.93138e-04   2.17118e-04   1.34070e-04   5.01631e-05  -2.87160e-05
  -9.73170e-05  -1.51539e-04  -1.88567e-04  -2.07169e-04  -2.07570e-04  -1.91518e-04  -1.61921e-04
  -1.22743e-04  -7.84601e-05  -3.38685e-05   6.53612e-06   3.87298e-05   5.97244e-05   6.75879e-05
   6.18484e-05   4.32824e-05   1.40959e-05  -2.25587e-05  -6.26185e-05  -1.01805e-04  -1.35772e-04
  -1.60852e-04  -1.74129e-04  -1.74043e-04  -1.60193e-04  -1.33680e-04  -9.66057e-05  -5.21834e-05
  -4.03617e-06   4.37802e-05   8.75390e-05   1.23767e-04   1.49943e-04   1.64269e-04   1.66231e-04
   1.56159e-04   1.35613e-04   1.06742e-04   7.25220e-05   3.59848e-05   4.15294e-07  -3.14386e-05
  -5.70866e-05  -7.50056e-05  -8.42013e-05  -8.47812e-05  -7.73292e-05  -6.33454e-05  -4.44747e-05
  -2.28905e-05  -4.78748e-07   2.07274e-05   3.93174e-05   5.39549e-05   6.40729e-05   6.92088e-05
   6.96400e-05   6.56291e-05   5.80374e-05   4.75228e-05   3.51731e-05   2.16907e-05   8.07472e-06
  -5.18279e-06  -1.73457e-05  -2.82221e-05  -3.73565e-05  -4.48208e-05  -5.03629e-05  -5.42143e-05
  -5.62129e-05  -5.66451e-05  -5.53505e-05  -5.26028e-05  -4.82041e-05  -4.24231e-05  -3.50977e-05
  -2.66308e-05  -1.70683e-05  -7.09497e-06   2.97274e-06   1.22265e-05   2.02613e-05   2.62214e-05
   2.99389e-05   3.09343e-05   2.95507e-05   2.58629e-05   2.07673e-05   1.47713e-05   9.04186e-06
   4.11252e-06   9.60695e-07  -2.84282e-07   8.36927e-07   3.86302e-06   8.70321e-06   1.44138e-05
   2.05761e-05   2.60636e-05   3.04701e-05   3.28311e-05   3.30707e-05   3.06451e-05   2.59867e-05
   1.90504e-05   1.07460e-05   1.38648e-06  -7.87693e-06  -1.66803e-05  -2.39683e-05  -2.96455e-05
  -3.30045e-05  -3.43730e-05  -3.34371e-05  -3.08977e-05  -2.67079e-05  -2.17649e-05  -1.60832e-05
  -1.05491e-05  -5.05261e-06  -3.32824e-07   3.91466e-06   7.09360e-06   9.63959e-06   1.10042e-05
   1.16668e-05   1.10678e-05   9.71190e-06   7.04597e-06   3.65658e-06  -9.11507e-07  -5.86909e-06
  -1.14548e-05  -1.65965e-05  -2.13226e-05  -2.43909e-05  -2.58423e-05  -2.45661e-05  -2.09582e-05
  -1.43604e-05  -5.76693e-06   4.92323e-06   1.61717e-05   2.77397e-05   3.78827e-05   4.64310e-05
   5.18403e-05   5.43718e-05   5.29539e-05   4.84535e-05   4.03294e-05   3.00095e-05   1.73358e-05
   4.08732e-06  -9.76822e-06  -2.23610e-05  -3.38575e-05  -4.25284e-05  -4.88949e-05  -5.15478e-05
  -5.15122e-05  -4.77767e-05  -4.18932e-05  -3.31814e-05
     0.0000e+00     0.0000e+00      0  0  0.00
     361   1.00000  0.0000e+00
  -5.41144e-05  -6.00611e-05  -6.32990e-05  -6.31067e-05  -5.93438e-05  -5.17389e-05  -4.06595e-05
  -2.64109e-05  -9.92061e-06   7.96854e-06   2.59011e-05   4.27240e-05   5.69622e-05   6.75279e-05
   7.32419e-05   7.35098e-05   6.78509e-05   5.65074e-05   3.99425e-05   1.93535e-05  -3.88498e-06
  -2.78135e-05  -5.04998e-05  -6.97202e-05  -8.36000e-05  -9.03388e-05  -8.88270e-05  -7.83531e-05
  -5.91352e-05  -3.19506e-05   1.46701e-06   3.89129e-05   7.74644e-05   1.14076e-04   1.45448e-04
   1.68682e-04   1.81187e-04   1.81299e-04   1.68136e-04   1.42079e-04   1.04475e-04   5.79163e-05
   5.74566e-06  -4.78806e-05  -9.86548e-05  -1.42205e-04  -1.74825e-04  -1.93575e-04  -1.96929e-04
  -1.84725e-04  -1.58572e-04  -1.21524e-04  -7.81568e-05  -3.39158e-05   5.11935e-06   3.31198e-05
   4.49159e-05   3.69165e-05   7.44094e-06  -4.25903e-05  -1.09666e-04  -1.87459e-04  -2.67370e-04
  -3.38874e-04  -3.90605e-04  -4.11181e-04  -3.90622e-04  -3.21342e-04  -1.99511e-04  -2.57676e-05
   1.93949e-04   4.48404e-04   7.21142e-04   9.91482e-04   1.23561e-03   1.42849e-03   1.54576e-03
   1.56611e-03   1.47338e-03   1.25871e-03   9.22026e-04   4.73232e-04  -6.76982e-05  -6.71079e-04
  -1.29911e-03  -1.90796e-03  -2.45084e-03  -2.88133e-03  -3.15723e-03  -3.24404e-03  -3.11849e-03
  -2.77107e-03  -2.20803e-03  -1.45194e-03  -5.41441e-04   4.70679e-04   1.52020e-03   2.53559e-03
   3.44273e-03   4.17042e-03   4.65588e-03   4.85034e-03   4.72368e-03   4.26833e-03   3.50133e-03
   2.46471e-03   1.22355e-03  -1.37904e-04  -1.52246e-03  -2.82745e-03  -3.95343e-03  -4.81282e-03
  -5.33797e-03  -5.48746e-03  -5.25016e-03  -4.64628e-03  -3.72552e-03  -2.56226e-03  -1.24884e-03
   1.12848e-04   1.42010e-03   2.57803e-03   3.50699e-03   4.14854e-03   4.46916e-03   4.46182e-03
   4.14514e-03   3.56056e-03   2.76770e-03   1.83850e-03   8.50643e-04  -1.19049e-04  -1.00072e-03
  -1.73652e-03  -2.28434e-03  -2.61996e-03  -2.73756e-03  -2.64866e-03  -2.37979e-03  -1.96895e-03
  -1.46159e-03  -9.06162e-04  -3.49962e-04   1.64660e-04   6.03191e-04   9.40988e-04   1.16416e-03
   1.26950e-03   1.26353e-03   1.16078e-03   9.81666e-04   7.50171e-04   4.91411e-04   2.29532e-04
  -1.41602e-05  -2.22532e-04  -3.83528e-04  -4.90495e-04  -5.42081e-04  -5.41660e-04  -4.96480e-04
  -4.16543e-04  -3.13426e-04  -1.99060e-04  -8.46668e-05   2.01508e-05   1.08026e-04   1.74207e-04
   2.16605e-04   2.35633e-04   2.33789e-04   2.15127e-04   1.84603e-04   1.47433e-04   1.08481e-04
